Date,Team,Metric,Value
2012-10-29,WAS,TTS,NA
2012-10-30,WAS,TTS,NA
2012-10-31,WAS,TTS,NA
2012-11-1,WAS,TTS,NA
2012-11-2,WAS,TTS,NA
2012-11-3,WAS,TTS,NA
2012-11-4,WAS,TTS,NA
2012-11-5,WAS,TTS,NA
2012-11-6,WAS,TTS,NA
2012-11-7,WAS,TTS,NA
2012-11-8,WAS,TTS,NA
2012-11-9,WAS,TTS,NA
2012-11-10,WAS,TTS,NA
2012-11-11,WAS,TTS,NA
2012-11-12,WAS,TTS,NA
2012-11-13,WAS,TTS,NA
2012-11-14,WAS,TTS,NA
2012-11-15,WAS,TTS,NA
2012-11-16,WAS,TTS,NA
2012-11-17,WAS,TTS,NA
2012-11-18,WAS,TTS,NA
2012-11-19,WAS,TTS,NA
2012-11-20,WAS,TTS,NA
2012-11-21,WAS,TTS,NA
2012-11-22,WAS,TTS,NA
2012-11-23,WAS,TTS,NA
2012-11-24,WAS,TTS,NA
2012-11-25,WAS,TTS,NA
2012-11-26,WAS,TTS,NA
2012-11-27,WAS,TTS,NA
2012-11-28,WAS,TTS,NA
2012-11-29,WAS,TTS,NA
2012-11-30,WAS,TTS,NA
2012-12-1,WAS,TTS,NA
2012-12-2,WAS,TTS,NA
2012-12-3,WAS,TTS,NA
2012-12-4,WAS,TTS,NA
2012-12-5,WAS,TTS,NA
2012-12-6,WAS,TTS,NA
2012-12-7,WAS,TTS,NA
2012-12-8,WAS,TTS,NA
2012-12-9,WAS,TTS,NA
2012-12-10,WAS,TTS,NA
2012-12-11,WAS,TTS,NA
2012-12-12,WAS,TTS,NA
2012-12-13,WAS,TTS,NA
2012-12-14,WAS,TTS,NA
2012-12-15,WAS,TTS,NA
2012-12-16,WAS,TTS,NA
2012-12-17,WAS,TTS,NA
2012-12-18,WAS,TTS,NA
2012-12-19,WAS,TTS,NA
2012-12-20,WAS,TTS,NA
2012-12-21,WAS,TTS,NA
2012-12-22,WAS,TTS,NA
2012-12-23,WAS,TTS,NA
2012-12-24,WAS,TTS,NA
2012-12-25,WAS,TTS,NA
2012-12-26,WAS,TTS,NA
2012-12-27,WAS,TTS,NA
2012-12-28,WAS,TTS,NA
2012-12-29,WAS,TTS,NA
2012-12-30,WAS,TTS,NA
2012-12-31,WAS,TTS,NA
2013-1-1,WAS,TTS,NA
2013-1-2,WAS,TTS,NA
2013-1-3,WAS,TTS,NA
2013-1-4,WAS,TTS,NA
2013-1-5,WAS,TTS,NA
2013-1-6,WAS,TTS,NA
2013-1-7,WAS,TTS,NA
2013-1-8,WAS,TTS,NA
2013-1-9,WAS,TTS,NA
2013-1-10,WAS,TTS,NA
2013-1-11,WAS,TTS,NA
2013-1-12,WAS,TTS,NA
2013-1-13,WAS,TTS,NA
2013-1-14,WAS,TTS,NA
2013-1-15,WAS,TTS,NA
2013-1-16,WAS,TTS,NA
2013-1-17,WAS,TTS,NA
2013-1-18,WAS,TTS,NA
2013-1-19,WAS,TTS,NA
2013-1-20,WAS,TTS,NA
2013-1-21,WAS,TTS,NA
2013-1-22,WAS,TTS,NA
2013-1-23,WAS,TTS,NA
2013-1-24,WAS,TTS,NA
2013-1-25,WAS,TTS,NA
2013-1-26,WAS,TTS,NA
2013-1-27,WAS,TTS,NA
2013-1-28,WAS,TTS,NA
2013-1-29,WAS,TTS,NA
2013-1-30,WAS,TTS,NA
2013-1-31,WAS,TTS,NA
2013-2-1,WAS,TTS,NA
2013-2-2,WAS,TTS,NA
2013-2-3,WAS,TTS,NA
2013-2-4,WAS,TTS,NA
2013-2-5,WAS,TTS,NA
2013-2-6,WAS,TTS,NA
2013-2-7,WAS,TTS,NA
2013-2-8,WAS,TTS,NA
2013-2-9,WAS,TTS,NA
2013-2-10,WAS,TTS,NA
2013-2-11,WAS,TTS,NA
2013-2-12,WAS,TTS,NA
2013-2-13,WAS,TTS,NA
2013-2-14,WAS,TTS,NA
2013-2-15,WAS,TTS,NA
2013-2-16,WAS,TTS,NA
2013-2-17,WAS,TTS,NA
2013-2-18,WAS,TTS,NA
2013-2-19,WAS,TTS,NA
2013-2-20,WAS,TTS,NA
2013-2-21,WAS,TTS,NA
2013-2-22,WAS,TTS,NA
2013-2-23,WAS,TTS,NA
2013-2-24,WAS,TTS,NA
2013-2-25,WAS,TTS,NA
2013-2-26,WAS,TTS,NA
2013-2-27,WAS,TTS,NA
2013-2-28,WAS,TTS,NA
2013-3-1,WAS,TTS,NA
2013-3-2,WAS,TTS,NA
2013-3-3,WAS,TTS,NA
2013-3-4,WAS,TTS,NA
2013-3-5,WAS,TTS,NA
2013-3-6,WAS,TTS,NA
2013-3-7,WAS,TTS,NA
2013-3-8,WAS,TTS,NA
2013-3-9,WAS,TTS,NA
2013-3-10,WAS,TTS,NA
2013-3-11,WAS,TTS,NA
2013-3-12,WAS,TTS,NA
2013-3-13,WAS,TTS,NA
2013-3-14,WAS,TTS,NA
2013-3-15,WAS,TTS,NA
2013-3-16,WAS,TTS,NA
2013-3-17,WAS,TTS,NA
2013-3-18,WAS,TTS,NA
2013-3-19,WAS,TTS,NA
2013-3-20,WAS,TTS,NA
2013-3-21,WAS,TTS,NA
2013-3-22,WAS,TTS,NA
2013-3-23,WAS,TTS,NA
2013-3-24,WAS,TTS,NA
2013-3-25,WAS,TTS,NA
2013-3-26,WAS,TTS,NA
2013-3-27,WAS,TTS,NA
2013-3-28,WAS,TTS,NA
2013-3-29,WAS,TTS,NA
2013-3-30,WAS,TTS,NA
2013-3-31,WAS,TTS,NA
2013-4-1,WAS,TTS,NA
2013-4-2,WAS,TTS,NA
2013-4-3,WAS,TTS,NA
2013-4-4,WAS,TTS,NA
2013-4-5,WAS,TTS,NA
2013-4-6,WAS,TTS,NA
2013-4-7,WAS,TTS,NA
2013-4-8,WAS,TTS,NA
2013-4-9,WAS,TTS,NA
2013-4-10,WAS,TTS,NA
2013-4-11,WAS,TTS,NA
2013-4-12,WAS,TTS,NA
2013-4-13,WAS,TTS,NA
2013-4-14,WAS,TTS,NA
2013-4-15,WAS,TTS,NA
2013-4-16,WAS,TTS,NA
2013-4-17,WAS,TTS,NA
2013-4-18,WAS,TTS,NA
2013-4-19,WAS,TTS,NA
2013-4-20,WAS,TTS,NA
2013-4-21,WAS,TTS,NA
2013-4-22,WAS,TTS,NA
2013-4-23,WAS,TTS,NA
2013-4-24,WAS,TTS,NA
2013-4-25,WAS,TTS,NA
2013-4-26,WAS,TTS,NA
2013-4-27,WAS,TTS,NA
2013-4-28,WAS,TTS,NA
2013-4-29,WAS,TTS,NA
2013-4-30,WAS,TTS,NA
2013-5-1,WAS,TTS,NA
2013-5-2,WAS,TTS,NA
2013-5-3,WAS,TTS,NA
2013-5-4,WAS,TTS,NA
2013-5-5,WAS,TTS,NA
2013-5-6,WAS,TTS,NA
2013-5-7,WAS,TTS,NA
2013-5-8,WAS,TTS,NA
2013-5-9,WAS,TTS,NA
2013-5-10,WAS,TTS,NA
2013-5-11,WAS,TTS,NA
2013-5-12,WAS,TTS,NA
2013-5-13,WAS,TTS,NA
2013-5-14,WAS,TTS,NA
2013-5-15,WAS,TTS,NA
2013-5-16,WAS,TTS,NA
2013-5-17,WAS,TTS,NA
2013-5-18,WAS,TTS,NA
2013-5-19,WAS,TTS,NA
2013-5-20,WAS,TTS,NA
2013-5-21,WAS,TTS,NA
2013-5-22,WAS,TTS,NA
2013-5-23,WAS,TTS,NA
2013-5-24,WAS,TTS,NA
2013-5-25,WAS,TTS,NA
2013-5-26,WAS,TTS,NA
2013-5-27,WAS,TTS,NA
2013-5-28,WAS,TTS,NA
2013-5-29,WAS,TTS,NA
2013-5-30,WAS,TTS,NA
2013-5-31,WAS,TTS,NA
2013-6-1,WAS,TTS,NA
2013-6-2,WAS,TTS,NA
2013-6-3,WAS,TTS,NA
2013-6-4,WAS,TTS,NA
2013-6-5,WAS,TTS,NA
2013-6-6,WAS,TTS,NA
2013-6-7,WAS,TTS,NA
2013-6-8,WAS,TTS,NA
2013-6-9,WAS,TTS,NA
2013-6-10,WAS,TTS,NA
2013-6-11,WAS,TTS,NA
2013-6-12,WAS,TTS,NA
2013-6-13,WAS,TTS,NA
2013-6-14,WAS,TTS,NA
2013-6-15,WAS,TTS,NA
2013-6-16,WAS,TTS,NA
2013-6-17,WAS,TTS,NA
2013-6-18,WAS,TTS,NA
2013-6-19,WAS,TTS,NA
2013-6-20,WAS,TTS,NA
2013-6-21,WAS,TTS,NA
2013-6-22,WAS,TTS,NA
2013-6-23,WAS,TTS,NA
2013-6-24,WAS,TTS,NA
2013-6-25,WAS,TTS,NA
2013-6-26,WAS,TTS,NA
2013-6-27,WAS,TTS,NA
2013-6-28,WAS,TTS,NA
2013-6-29,WAS,TTS,NA
2013-6-30,WAS,TTS,NA
2013-7-1,WAS,TTS,NA
2013-7-2,WAS,TTS,NA
2013-7-3,WAS,TTS,NA
2013-7-4,WAS,TTS,NA
2013-7-5,WAS,TTS,NA
2013-7-6,WAS,TTS,NA
2013-7-7,WAS,TTS,NA
2013-7-8,WAS,TTS,NA
2013-7-9,WAS,TTS,NA
2013-7-10,WAS,TTS,NA
2013-7-11,WAS,TTS,NA
2013-7-12,WAS,TTS,NA
2013-7-13,WAS,TTS,NA
2013-7-14,WAS,TTS,NA
2013-7-15,WAS,TTS,NA
2013-7-16,WAS,TTS,NA
2013-7-17,WAS,TTS,NA
2013-7-18,WAS,TTS,NA
2013-7-19,WAS,TTS,NA
2013-7-20,WAS,TTS,NA
2013-7-21,WAS,TTS,NA
2013-7-22,WAS,TTS,NA
2013-7-23,WAS,TTS,NA
2013-7-24,WAS,TTS,NA
2013-7-25,WAS,TTS,NA
2013-7-26,WAS,TTS,NA
2013-7-27,WAS,TTS,NA
2013-7-28,WAS,TTS,NA
2013-7-29,WAS,TTS,NA
2013-7-30,WAS,TTS,NA
2013-7-31,WAS,TTS,NA
2013-8-1,WAS,TTS,NA
2013-8-2,WAS,TTS,NA
2013-8-3,WAS,TTS,NA
2013-8-4,WAS,TTS,NA
2013-8-5,WAS,TTS,NA
2013-8-6,WAS,TTS,NA
2013-8-7,WAS,TTS,NA
2013-8-8,WAS,TTS,NA
2013-8-9,WAS,TTS,NA
2013-8-10,WAS,TTS,NA
2013-8-11,WAS,TTS,NA
2013-8-12,WAS,TTS,NA
2013-8-13,WAS,TTS,NA
2013-8-14,WAS,TTS,NA
2013-8-15,WAS,TTS,NA
2013-8-16,WAS,TTS,NA
2013-8-17,WAS,TTS,NA
2013-8-18,WAS,TTS,NA
2013-8-19,WAS,TTS,NA
2013-8-20,WAS,TTS,NA
2013-8-21,WAS,TTS,NA
2013-8-22,WAS,TTS,NA
2013-8-23,WAS,TTS,NA
2013-8-24,WAS,TTS,NA
2013-8-25,WAS,TTS,NA
2013-8-26,WAS,TTS,NA
2013-8-27,WAS,TTS,NA
2013-8-28,WAS,TTS,NA
2013-8-29,WAS,TTS,NA
2013-8-30,WAS,TTS,NA
2013-8-31,WAS,TTS,NA
2013-9-1,WAS,TTS,669459
2013-9-2,WAS,TTS,602268
2013-9-3,WAS,TTS,1210590
2013-9-4,WAS,TTS,1570850
2013-9-5,WAS,TTS,1025091
2013-9-6,WAS,TTS,1221237
2013-9-7,WAS,TTS,639097
2013-9-8,WAS,TTS,705224
2013-9-9,WAS,TTS,938090
2013-9-10,WAS,TTS,967045
2013-9-11,WAS,TTS,1326629
2013-9-12,WAS,TTS,1152368
2013-9-13,WAS,TTS,1112457
2013-9-14,WAS,TTS,643507
2013-9-15,WAS,TTS,666053
2013-9-16,WAS,TTS,970649
2013-9-17,WAS,TTS,930678
2013-9-18,WAS,TTS,1086250
2013-9-19,WAS,TTS,1020654
2013-9-20,WAS,TTS,1370481
2013-9-21,WAS,TTS,754522
2013-9-22,WAS,TTS,1106277
2013-9-23,WAS,TTS,1213490
2013-9-24,WAS,TTS,1244655
2013-9-25,WAS,TTS,1480715
2013-9-26,WAS,TTS,1198042
2013-9-27,WAS,TTS,1631981
2013-9-28,WAS,TTS,920166
2013-9-29,WAS,TTS,1020890
2013-9-30,WAS,TTS,1706042
2011-10-1,WAS,TTS,NA
2011-10-2,WAS,TTS,NA
2011-10-3,WAS,TTS,NA
2011-10-4,WAS,TTS,NA
2011-10-5,WAS,TTS,NA
2011-10-6,WAS,TTS,NA
2011-10-7,WAS,TTS,NA
2011-10-8,WAS,TTS,NA
2011-10-9,WAS,TTS,NA
2011-10-10,WAS,TTS,NA
2011-10-11,WAS,TTS,NA
2011-10-12,WAS,TTS,NA
2011-10-13,WAS,TTS,NA
2011-10-14,WAS,TTS,NA
2011-10-15,WAS,TTS,NA
2011-10-16,WAS,TTS,NA
2011-10-17,WAS,TTS,NA
2011-10-18,WAS,TTS,NA
2011-10-19,WAS,TTS,NA
2011-10-20,WAS,TTS,NA
2011-10-21,WAS,TTS,NA
2011-10-22,WAS,TTS,NA
2011-10-23,WAS,TTS,NA
2011-10-24,WAS,TTS,NA
2011-10-25,WAS,TTS,NA
2011-10-26,WAS,TTS,NA
2011-10-27,WAS,TTS,NA
2011-10-28,WAS,TTS,NA
2011-10-29,WAS,TTS,NA
2011-10-30,WAS,TTS,NA
2011-10-31,WAS,TTS,NA
2011-11-1,WAS,TTS,NA
2011-11-2,WAS,TTS,NA
2011-11-3,WAS,TTS,NA
2011-11-4,WAS,TTS,NA
2011-11-5,WAS,TTS,NA
2011-11-6,WAS,TTS,NA
2011-11-7,WAS,TTS,NA
2011-11-8,WAS,TTS,NA
2011-11-9,WAS,TTS,NA
2011-11-10,WAS,TTS,NA
2011-11-11,WAS,TTS,NA
2011-11-12,WAS,TTS,NA
2011-11-13,WAS,TTS,NA
2011-11-14,WAS,TTS,NA
2011-11-15,WAS,TTS,NA
2011-11-16,WAS,TTS,NA
2011-11-17,WAS,TTS,NA
2011-11-18,WAS,TTS,NA
2011-11-19,WAS,TTS,NA
2011-11-20,WAS,TTS,NA
2011-11-21,WAS,TTS,NA
2011-11-22,WAS,TTS,NA
2011-11-23,WAS,TTS,NA
2011-11-24,WAS,TTS,NA
2011-11-25,WAS,TTS,NA
2011-11-26,WAS,TTS,NA
2011-11-27,WAS,TTS,NA
2011-11-28,WAS,TTS,NA
2011-11-29,WAS,TTS,NA
2011-11-30,WAS,TTS,NA
2011-12-1,WAS,TTS,NA
2011-12-2,WAS,TTS,NA
2011-12-3,WAS,TTS,NA
2011-12-4,WAS,TTS,NA
2011-12-5,WAS,TTS,NA
2011-12-6,WAS,TTS,NA
2011-12-7,WAS,TTS,NA
2011-12-8,WAS,TTS,NA
2011-12-9,WAS,TTS,NA
2011-12-10,WAS,TTS,NA
2011-12-11,WAS,TTS,NA
2011-12-12,WAS,TTS,NA
2011-12-13,WAS,TTS,NA
2011-12-14,WAS,TTS,NA
2011-12-15,WAS,TTS,NA
2011-12-16,WAS,TTS,NA
2011-12-17,WAS,TTS,NA
2011-12-18,WAS,TTS,NA
2011-12-19,WAS,TTS,NA
2011-12-20,WAS,TTS,NA
2011-12-21,WAS,TTS,NA
2011-12-22,WAS,TTS,NA
2011-12-23,WAS,TTS,NA
2011-12-24,WAS,TTS,NA
2011-12-25,WAS,TTS,NA
2011-12-26,WAS,TTS,NA
2011-12-27,WAS,TTS,NA
2011-12-28,WAS,TTS,NA
2011-12-29,WAS,TTS,NA
2011-12-30,WAS,TTS,NA
2011-12-31,WAS,TTS,NA
2012-1-1,WAS,TTS,NA
2012-1-2,WAS,TTS,NA
2012-1-3,WAS,TTS,NA
2012-1-4,WAS,TTS,NA
2012-1-5,WAS,TTS,NA
2012-1-6,WAS,TTS,NA
2012-1-7,WAS,TTS,NA
2012-1-8,WAS,TTS,NA
2012-1-9,WAS,TTS,NA
2012-1-10,WAS,TTS,NA
2012-1-11,WAS,TTS,NA
2012-1-12,WAS,TTS,NA
2012-1-13,WAS,TTS,NA
2012-1-14,WAS,TTS,NA
2012-1-15,WAS,TTS,NA
2012-1-16,WAS,TTS,NA
2012-1-17,WAS,TTS,NA
2012-1-18,WAS,TTS,NA
2012-1-19,WAS,TTS,NA
2012-1-20,WAS,TTS,NA
2012-1-21,WAS,TTS,NA
2012-1-22,WAS,TTS,NA
2012-1-23,WAS,TTS,NA
2012-1-24,WAS,TTS,NA
2012-1-25,WAS,TTS,NA
2012-1-26,WAS,TTS,NA
2012-1-27,WAS,TTS,NA
2012-1-28,WAS,TTS,NA
2012-1-29,WAS,TTS,NA
2012-1-30,WAS,TTS,NA
2012-1-31,WAS,TTS,NA
2012-2-1,WAS,TTS,NA
2012-2-2,WAS,TTS,NA
2012-2-3,WAS,TTS,NA
2012-2-4,WAS,TTS,NA
2012-2-5,WAS,TTS,NA
2012-2-6,WAS,TTS,NA
2012-2-7,WAS,TTS,NA
2012-2-8,WAS,TTS,NA
2012-2-9,WAS,TTS,NA
2012-2-10,WAS,TTS,NA
2012-2-11,WAS,TTS,NA
2012-2-12,WAS,TTS,NA
2012-2-13,WAS,TTS,NA
2012-2-14,WAS,TTS,NA
2012-2-15,WAS,TTS,NA
2012-2-16,WAS,TTS,NA
2012-2-17,WAS,TTS,NA
2012-2-18,WAS,TTS,NA
2012-2-19,WAS,TTS,NA
2012-2-20,WAS,TTS,NA
2012-2-21,WAS,TTS,NA
2012-2-22,WAS,TTS,NA
2012-2-23,WAS,TTS,NA
2012-2-24,WAS,TTS,NA
2012-2-25,WAS,TTS,NA
2012-2-26,WAS,TTS,NA
2012-2-27,WAS,TTS,NA
2012-2-28,WAS,TTS,NA
2012-2-29,WAS,TTS,NA
2012-3-1,WAS,TTS,NA
2012-3-2,WAS,TTS,NA
2012-3-3,WAS,TTS,NA
2012-3-4,WAS,TTS,NA
2012-3-5,WAS,TTS,NA
2012-3-6,WAS,TTS,NA
2012-3-7,WAS,TTS,NA
2012-3-8,WAS,TTS,NA
2012-3-9,WAS,TTS,NA
2012-3-10,WAS,TTS,NA
2012-3-11,WAS,TTS,NA
2012-3-12,WAS,TTS,NA
2012-3-13,WAS,TTS,NA
2012-3-14,WAS,TTS,NA
2012-3-15,WAS,TTS,NA
2012-3-16,WAS,TTS,NA
2012-3-17,WAS,TTS,NA
2012-3-18,WAS,TTS,NA
2012-3-19,WAS,TTS,NA
2012-3-20,WAS,TTS,NA
2012-3-21,WAS,TTS,NA
2012-3-22,WAS,TTS,NA
2012-3-23,WAS,TTS,NA
2012-3-24,WAS,TTS,NA
2012-3-25,WAS,TTS,NA
2012-3-26,WAS,TTS,NA
2012-3-27,WAS,TTS,NA
2012-3-28,WAS,TTS,NA
2012-3-29,WAS,TTS,NA
2012-3-30,WAS,TTS,NA
2012-3-31,WAS,TTS,NA
2012-4-1,WAS,TTS,NA
2012-4-2,WAS,TTS,NA
2012-4-3,WAS,TTS,NA
2012-4-4,WAS,TTS,NA
2012-4-5,WAS,TTS,NA
2012-4-6,WAS,TTS,NA
2012-4-7,WAS,TTS,NA
2012-4-8,WAS,TTS,NA
2012-4-9,WAS,TTS,NA
2012-4-10,WAS,TTS,NA
2012-4-11,WAS,TTS,NA
2012-4-12,WAS,TTS,NA
2012-4-13,WAS,TTS,NA
2012-4-14,WAS,TTS,NA
2012-4-15,WAS,TTS,NA
2012-4-16,WAS,TTS,NA
2012-4-17,WAS,TTS,NA
2012-4-18,WAS,TTS,NA
2012-4-19,WAS,TTS,NA
2012-4-20,WAS,TTS,NA
2012-4-21,WAS,TTS,NA
2012-4-22,WAS,TTS,NA
2012-4-23,WAS,TTS,NA
2012-4-24,WAS,TTS,NA
2012-4-25,WAS,TTS,NA
2012-4-26,WAS,TTS,NA
2012-4-27,WAS,TTS,NA
2012-4-28,WAS,TTS,NA
2012-4-29,WAS,TTS,NA
2012-4-30,WAS,TTS,NA
2012-5-1,WAS,TTS,NA
2012-5-2,WAS,TTS,NA
2012-5-3,WAS,TTS,NA
2012-5-4,WAS,TTS,NA
2012-5-5,WAS,TTS,NA
2012-5-6,WAS,TTS,NA
2012-5-7,WAS,TTS,NA
2012-5-8,WAS,TTS,NA
2012-5-9,WAS,TTS,NA
2012-5-10,WAS,TTS,NA
2012-5-11,WAS,TTS,NA
2012-5-12,WAS,TTS,NA
2012-5-13,WAS,TTS,NA
2012-5-14,WAS,TTS,NA
2012-5-15,WAS,TTS,NA
2012-5-16,WAS,TTS,NA
2012-5-17,WAS,TTS,NA
2012-5-18,WAS,TTS,NA
2012-5-19,WAS,TTS,NA
2012-5-20,WAS,TTS,NA
2012-5-21,WAS,TTS,NA
2012-5-22,WAS,TTS,NA
2012-5-23,WAS,TTS,NA
2012-5-24,WAS,TTS,NA
2012-5-25,WAS,TTS,NA
2012-5-26,WAS,TTS,NA
2012-5-27,WAS,TTS,NA
2012-5-28,WAS,TTS,NA
2012-5-29,WAS,TTS,NA
2012-5-30,WAS,TTS,NA
2012-5-31,WAS,TTS,NA
2012-6-1,WAS,TTS,NA
2012-6-2,WAS,TTS,NA
2012-6-3,WAS,TTS,NA
2012-6-4,WAS,TTS,NA
2012-6-5,WAS,TTS,NA
2012-6-6,WAS,TTS,NA
2012-6-7,WAS,TTS,NA
2012-6-8,WAS,TTS,NA
2012-6-9,WAS,TTS,NA
2012-6-10,WAS,TTS,NA
2012-6-11,WAS,TTS,NA
2012-6-12,WAS,TTS,NA
2012-6-13,WAS,TTS,NA
2012-6-14,WAS,TTS,NA
2012-6-15,WAS,TTS,NA
2012-6-16,WAS,TTS,NA
2012-6-17,WAS,TTS,NA
2012-6-18,WAS,TTS,NA
2012-6-19,WAS,TTS,NA
2012-6-20,WAS,TTS,NA
2012-6-21,WAS,TTS,NA
2012-6-22,WAS,TTS,NA
2012-6-23,WAS,TTS,NA
2012-6-24,WAS,TTS,NA
2012-6-25,WAS,TTS,NA
2012-6-26,WAS,TTS,NA
2012-6-27,WAS,TTS,NA
2012-6-28,WAS,TTS,NA
2012-6-29,WAS,TTS,NA
2012-6-30,WAS,TTS,NA
2012-7-1,WAS,TTS,NA
2012-7-2,WAS,TTS,NA
2012-7-3,WAS,TTS,NA
2012-7-4,WAS,TTS,NA
2012-7-5,WAS,TTS,NA
2012-7-6,WAS,TTS,NA
2012-7-7,WAS,TTS,NA
2012-7-8,WAS,TTS,NA
2012-7-9,WAS,TTS,NA
2012-7-10,WAS,TTS,NA
2012-7-11,WAS,TTS,NA
2012-7-12,WAS,TTS,NA
2012-7-13,WAS,TTS,NA
2012-7-14,WAS,TTS,NA
2012-7-15,WAS,TTS,NA
2012-7-16,WAS,TTS,NA
2012-7-17,WAS,TTS,NA
2012-7-18,WAS,TTS,NA
2012-7-19,WAS,TTS,NA
2012-7-20,WAS,TTS,NA
2012-7-21,WAS,TTS,NA
2012-7-22,WAS,TTS,NA
2012-7-23,WAS,TTS,NA
2012-7-24,WAS,TTS,NA
2012-7-25,WAS,TTS,NA
2012-7-26,WAS,TTS,NA
2012-7-27,WAS,TTS,NA
2012-7-28,WAS,TTS,NA
2012-7-29,WAS,TTS,NA
2012-7-30,WAS,TTS,NA
2012-7-31,WAS,TTS,NA
2012-8-1,WAS,TTS,NA
2012-8-2,WAS,TTS,NA
2012-8-3,WAS,TTS,NA
2012-8-4,WAS,TTS,NA
2012-8-5,WAS,TTS,NA
2012-8-6,WAS,TTS,NA
2012-8-7,WAS,TTS,NA
2012-8-8,WAS,TTS,NA
2012-8-9,WAS,TTS,NA
2012-8-10,WAS,TTS,NA
2012-8-11,WAS,TTS,NA
2012-8-12,WAS,TTS,NA
2012-8-13,WAS,TTS,NA
2012-8-14,WAS,TTS,NA
2012-8-15,WAS,TTS,NA
2012-8-16,WAS,TTS,NA
2012-8-17,WAS,TTS,NA
2012-8-18,WAS,TTS,NA
2012-8-19,WAS,TTS,NA
2012-8-20,WAS,TTS,NA
2012-8-21,WAS,TTS,NA
2012-8-22,WAS,TTS,NA
2012-8-23,WAS,TTS,NA
2012-8-24,WAS,TTS,NA
2012-8-25,WAS,TTS,NA
2012-8-26,WAS,TTS,NA
2012-8-27,WAS,TTS,NA
2012-8-28,WAS,TTS,NA
2012-8-29,WAS,TTS,NA
2012-8-30,WAS,TTS,NA
2012-8-31,WAS,TTS,NA
2012-9-1,WAS,TTS,NA
2012-9-2,WAS,TTS,NA
2012-9-3,WAS,TTS,NA
2012-9-4,WAS,TTS,NA
2012-9-5,WAS,TTS,NA
2012-9-6,WAS,TTS,NA
2012-9-7,WAS,TTS,NA
2012-9-8,WAS,TTS,NA
2012-9-9,WAS,TTS,NA
2012-9-10,WAS,TTS,NA
2012-9-11,WAS,TTS,NA
2012-9-12,WAS,TTS,NA
2012-9-13,WAS,TTS,NA
2012-9-14,WAS,TTS,NA
2012-9-15,WAS,TTS,NA
2012-9-16,WAS,TTS,NA
2012-9-17,WAS,TTS,NA
2012-9-18,WAS,TTS,NA
2012-9-19,WAS,TTS,NA
2012-9-20,WAS,TTS,NA
2012-9-21,WAS,TTS,NA
2012-9-22,WAS,TTS,NA
2012-9-23,WAS,TTS,NA
2012-9-24,WAS,TTS,NA
2012-9-25,WAS,TTS,NA
2012-9-26,WAS,TTS,NA
2012-9-27,WAS,TTS,NA
2012-9-28,WAS,TTS,NA
2012-9-29,WAS,TTS,NA
2012-9-30,WAS,TTS,NA
2010-10-1,WAS,TTS,NA
2010-10-2,WAS,TTS,NA
2010-10-3,WAS,TTS,NA
2010-10-4,WAS,TTS,NA
2010-10-5,WAS,TTS,NA
2010-10-6,WAS,TTS,NA
2010-10-7,WAS,TTS,NA
2010-10-8,WAS,TTS,NA
2010-10-9,WAS,TTS,NA
2010-10-10,WAS,TTS,NA
2010-10-11,WAS,TTS,NA
2010-10-12,WAS,TTS,NA
2010-10-13,WAS,TTS,NA
2010-10-14,WAS,TTS,NA
2010-10-15,WAS,TTS,NA
2010-10-16,WAS,TTS,NA
2010-10-17,WAS,TTS,NA
2010-10-18,WAS,TTS,NA
2010-10-19,WAS,TTS,NA
2010-10-20,WAS,TTS,NA
2010-10-21,WAS,TTS,NA
2010-10-22,WAS,TTS,NA
2010-10-23,WAS,TTS,NA
2010-10-24,WAS,TTS,NA
2010-10-25,WAS,TTS,NA
2010-10-26,WAS,TTS,NA
2010-10-27,WAS,TTS,NA
2010-10-28,WAS,TTS,NA
2010-10-29,WAS,TTS,NA
2010-10-30,WAS,TTS,NA
2010-10-31,WAS,TTS,NA
2010-11-1,WAS,TTS,NA
2010-11-2,WAS,TTS,NA
2010-11-3,WAS,TTS,NA
2010-11-4,WAS,TTS,NA
2010-11-5,WAS,TTS,NA
2010-11-6,WAS,TTS,NA
2010-11-7,WAS,TTS,NA
2010-11-8,WAS,TTS,NA
2010-11-9,WAS,TTS,NA
2010-11-10,WAS,TTS,NA
2010-11-11,WAS,TTS,NA
2010-11-12,WAS,TTS,NA
2010-11-13,WAS,TTS,NA
2010-11-14,WAS,TTS,NA
2010-11-15,WAS,TTS,NA
2010-11-16,WAS,TTS,NA
2010-11-17,WAS,TTS,NA
2010-11-18,WAS,TTS,NA
2010-11-19,WAS,TTS,NA
2010-11-20,WAS,TTS,NA
2010-11-21,WAS,TTS,NA
2010-11-22,WAS,TTS,NA
2010-11-23,WAS,TTS,NA
2010-11-24,WAS,TTS,NA
2010-11-25,WAS,TTS,NA
2010-11-26,WAS,TTS,NA
2010-11-27,WAS,TTS,NA
2010-11-28,WAS,TTS,NA
2010-11-29,WAS,TTS,NA
2010-11-30,WAS,TTS,NA
2010-12-1,WAS,TTS,NA
2010-12-2,WAS,TTS,NA
2010-12-3,WAS,TTS,NA
2010-12-4,WAS,TTS,NA
2010-12-5,WAS,TTS,NA
2010-12-6,WAS,TTS,NA
2010-12-7,WAS,TTS,NA
2010-12-8,WAS,TTS,NA
2010-12-9,WAS,TTS,NA
2010-12-10,WAS,TTS,NA
2010-12-11,WAS,TTS,NA
2010-12-12,WAS,TTS,NA
