"","X","GM","DAY","DATE","ET","LOCAL","AWAY","HOME","AWAY.TV","DUR","HH.RTG","HH.SHR","HH.IMP","P2..IMP","HOME.TV","DUR.1","HH.RTG.1","HH.SHR.1","HH.IMP.1","P2..IMP.1","NAT.TV","CN.TV","Game_id","National.Rating","Average.Viewers","Average.Households","ratings"
"4367",678,675,"Tue","2017-1-24","7:00:00 PM","7:00:00 PM","CHI","ORL","WGN",150,"2.8",5,99,143,"FSFL",150,"0.8","1","12","20","","","21700675",0,0,0,0
"4368",679,676,"Tue","2017-1-24","9:00:00 PM","7:00:00 PM","UTA","DEN","ROOT-RM",150,"4",8,37,NA,"ASE",150,"1","2","16","19","","","21700676",0,0,0,0
"4369",680,677,"Tue","2017-1-24","9:00:00 PM","7:00:00 PM","MIN","PHX","FSNN-MIN+",150,"1.1",2,19,27,"FSA",150,"1.7","3","33","56","","","21700677",0,0,0,0
"4370",681,678,"Wed","2017-1-25","7:00:00 PM","7:00:00 PM","SAC","CLE","CSN-S",180,"1.7",4,24,29,"FSO",180,"8.1","13","122","182","","","21700678",0,0,0,0
"4371",682,679,"Wed","2017-1-25","7:30:00 PM","7:30:00 PM","HOU","BOS","ROOT-SW",150,"2",3,49,60,"CSN-NE",150,"2.5","4","61","82","","","21700679",0,0,0,0
"4372",683,680,"Wed","2017-1-25","7:30:00 PM","7:30:00 PM","MIA","BRK","FS-SUN",165,"2.5",4,43,55,"YES",150,"0.2","0","16","21","","","21700680",0,0,0,0
"4373",684,681,"Wed","2017-1-25","8:00:00 PM","7:00:00 PM","ATL","CHI","FSSE-ATL",150,"0.7",1,17,20,"CSN-C",150,"2.5","4","87","129","","","21700681",0,0,0,0
"4374",685,682,"Wed","2017-1-25","8:00:00 PM","7:00:00 PM","PHI","MIL","CSN-P",150,"2.8",4,83,116,"FSNWI",150,"2.4","4","22","","","","21700682",0,0,0,0
"4375",686,683,"Wed","2017-1-25","8:00:00 PM","7:00:00 PM","TOR","MEM","TSN",NA,"",NA,NA,NA,"FSSE-MEM",150,"1.8","2","11","","","TSN","21700683",0,0,0,0
"4376",687,684,"Wed","2017-1-25","8:00:00 PM","7:00:00 PM","OKC","NOP","FSOK",150,"7.5",11,54,NA,"FSNO",150,"2.2","3","14","","","","21700684",0,0,0,0
"4377",688,685,"Wed","2017-1-25","8:00:00 PM","8:00:00 PM","GSW","CHA","CSN-BA",150,"9",19,223,325,"",NA,"","","","","ESPN","","21700685",1.6,1849,1386,0
"4378",689,686,"Wed","2017-1-25","8:30:00 PM","7:30:00 PM","NYK","DAL","MSG",150,"1.9",3,136,179,"FSSW-DAL",150,"0.8","1","23","29","","","21700686",0,0,0,0
"4379",690,687,"Wed","2017-1-25","10:30:00 PM","7:30:00 PM","LAL","POR","",NA,"",NA,NA,NA,"",NA,"","","","","ESPN","","21700687",1.2,1347,1013,0
"4380",691,688,"Thu","2017-1-26","8:00:00 PM","7:00:00 PM","DAL","OKC","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700688",1.1,1305,1002,0
"4381",692,689,"Thu","2017-1-26","8:00:00 PM","7:00:00 PM","IND","MIN","FSI",150,"3.2",5,35,NA,"FSNN-MIN",150,"1.7","3","30","45","","","21700689",0,0,0,0
"4382",693,690,"Thu","2017-1-26","9:00:00 PM","7:00:00 PM","PHX","DEN","FSA",135,"1.4",2,27,39,"ASE",150,"0.9","2","14","17","","","21700690",0,0,0,0
"4383",694,691,"Thu","2017-1-26","10:30:00 PM","8:30:00 PM","LAL","UTA","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700691",0.9,1040,842,0
"4384",695,692,"Fri","2017-1-27","7:00:00 PM","7:00:00 PM","HOU","PHI","ROOT-SW",165,"1.9",3,47,58,"CSN-P",165,"2.4","4","71","85","","","21700692",1.3,1545,1142,0
"4385",697,693,"Fri","2017-1-27","7:30:00 PM","7:30:00 PM","BRK","CLE","YES",135,"0.3",1,23,31,"FSO",135,"8.3","14","124","180","","","21700693",0,0,0,0
"4386",696,694,"Fri","2017-1-27","7:00:00 PM","7:00:00 PM","SAC","IND","CSN-S",180,"1.4",3,19,20,"FSI",180,"3.5","6","38","","","","21700694",0,0,0,0
"4387",698,695,"Fri","2017-1-27","7:30:00 PM","7:30:00 PM","ORL","BOS","FSFL",135,"0.4",1,6,8,"CSN-NE",135,"2.5","5","61","89","","","21700695",0,0,0,0
"4388",699,696,"Fri","2017-1-27","7:30:00 PM","7:30:00 PM","MIL","TOR","FSNWI",150,"1.5",3,13,NA,"SN1",NA,"","","","","","SN1","21700696",0,0,0,0
"4389",700,697,"Fri","2017-1-27","7:30:00 PM","7:30:00 PM","CHA","NYK","FSSE-CHA",150,"1.34",2.3,15.9,23,"MSG",150,"1.9","3","137","159","","","21700697",0,0,0,0
"4390",701,698,"Fri","2017-1-27","8:00:00 PM","7:00:00 PM","MIA","CHI","FS-SUN",150,"3.6",7,61,79,"CSN-C",135,"2.3","4","81","129","ESPN","","21700698",0,0,0,0
"4391",702,699,"Fri","2017-1-27","8:00:00 PM","7:00:00 PM","SAS","NOP","FSSW-SA",135,"6.6",12,61,NA,"FSNO",150,"1.74","2.6","11.2","","","","21700699",0,0,0,0
"4392",703,700,"Fri","2017-1-27","8:00:00 PM","8:00:00 PM","WAS","ATL","CSN-W",150,"1.4",2,34,43,"FSSE-ATL",150,"0.8","1","19","23","","","21700700",0,0,0,0
"4393",704,701,"Fri","2017-1-27","10:00:00 PM","7:00:00 PM","MEM","POR","FSSE-MEM",150,"2",3.1,12.5,NA,"CSN-POR",150,"2.7","5","31","41","","","21700701",0,0,0,0
"4394",705,702,"Sat","2017-1-28","7:00:00 PM","7:00:00 PM","SAC","CHA","CSN-S",150,"1.3",3.1,18.8,27,"FSSE-CHA",150,"0.5","1","5.8","7","","","21700702",0,0,0,0
"4395",706,703,"Sat","2017-1-28","7:30:00 PM","7:30:00 PM","DET","MIA","FSD",135,"1.7",3,31,42,"FS-SUN",150,"2.6","5","44","58","","","21700703",0,0,0,0
"4396",707,704,"Sat","2017-1-28","8:00:00 PM","7:00:00 PM","BOS","MIL","CSN-NE",165,"3",6,73,89,"FSNWI",165,"2.1","4","19","","","","21700704",0,0,0,0
"4397",708,705,"Sat","2017-1-28","8:30:00 PM","5:30:00 PM","LAC","GSW","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21700705",2,3263,2347,0
"4398",709,706,"Sat","2017-1-28","9:00:00 PM","7:00:00 PM","MEM","UTA","FSSE-MEM",150,"2",3.1,12.9,NA,"ROOT-RM",150,"4.41","8.6","40.7","","","","21700706",0,0,0,0
"4399",710,707,"Sat","2017-1-28","9:00:00 PM","7:00:00 PM","DEN","PHX","ASE",165,"0.9",2,14,15,"FSA",150,"1.1","2","20","31","","","21700707",0,0,0,0
"4400",711,708,"Sat","2017-1-28","9:00:00 PM","8:00:00 PM","BRK","MIN","YES",135,"0.1",0,10,12,"FSNN-MIN",150,"2.1","4","36","48","","","21700708",0,0,0,0
"4401",712,709,"Sun","2017-1-29","3:00:00 PM","3:00:00 PM","NYK","ATL","MSG",240,"2.4",5,175,212,"FSSE-ATL",240,"1.5","3","36","53","","","21700709",0,0,0,0
"4402",713,710,"Sun","2017-1-29","3:30:00 PM","3:30:00 PM","OKC","CLE","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21700710",2,3189,2403,0
"4403",714,711,"Sun","2017-1-29","6:00:00 PM","6:00:00 PM","HOU","IND","ROOT-SW",135,"1.4",3,35,46,"FSI",135,"3.2","5","35","","","","21700711",0,0,0,0
"4404",715,712,"Sun","2017-1-29","6:00:00 PM","5:00:00 PM","WAS","NOP","CSN-W",135,"1.6",3,39,51,"FSNO",150,"2.14","3.5","13.7","","NBA TV","","21700712",0.33,234,174,0
"4405",716,713,"Sun","2017-1-29","6:00:00 PM","6:00:00 PM","ORL","TOR","FSFL",165,"1",2,16,25,"TSN4/5",NA,"","","","","","TSN4/5","21700713",0,0,0,0
"4406",717,714,"Sun","2017-1-29","7:00:00 PM","6:00:00 PM","PHI","CHI","CSN-P",150,"1.6",3,48,56,"CSN-C",150,"1.8","3","62","96","","","21700714",0,0,0,0
"4407",718,715,"Sun","2017-1-29","7:00:00 PM","6:00:00 PM","DAL","SAS","FSSW-DAL",150,"1.1",2,30,38,"FSSW-SA",150,"5.6","9","52","","","","21700715",0,0,0,0
"4408",719,716,"Sun","2017-1-29","9:00:00 PM","6:00:00 PM","GSW","POR","CSN-BA",150,"9.14",17.2,227.4,354,"KGW",165,"6.5","11","75","111","NBA TV","","21700716",0.77,583,402,0
"4409",720,717,"Mon","2017-1-30","7:30:00 PM","7:30:00 PM","BRK","MIA","YES",150,"0.6",1,46,49,"FS-SUN",165,"3.7","6","63","92","","","21700717",0,0,0,0
"4410",721,718,"Mon","2017-1-30","8:00:00 PM","7:00:00 PM","ORL","MIN","FSFL",165,"0.7",1,10,17,"FSNN-MIN",165,"2.5","5","44","58","","","21700718",0,0,0,0
"4411",722,719,"Mon","2017-1-30","8:00:00 PM","8:00:00 PM","DET","BOS","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700719",1,1111,869,0
"4412",723,720,"Mon","2017-1-30","8:30:00 PM","7:30:00 PM","CLE","DAL","FSO",135,"9.2",14,139,198,"FSSW-DAL",150,"1.4","2","38","51","","","21700720",0,0,0,0
"4413",725,721,"Mon","2017-1-30","10:30:00 PM","8:30:00 PM","MEM","PHX","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700721",0.8,861,680,0
"4414",726,722,"Tue","2017-1-31","7:00:00 PM","7:00:00 PM","NYK","WAS","MSG",135,"1.4",2,100,118,"CSN-W",135,"1.4","2","34","59","","","21700722",0,0,0,0
"4415",727,723,"Tue","2017-1-31","7:30:00 PM","7:30:00 PM","NOP","TOR","FSNO",150,"1.4",2,9,NA,"TSN1/4",NA,"","","","","","TSN1/4","21700723",0,0,0,0
"4416",728,724,"Tue","2017-1-31","8:00:00 PM","7:00:00 PM","SAC","HOU","CSN-S",135,"1.5",3,21,28,"ROOT-SW",150,"2","3","48","60","","","21700724",0,0,0,0
"4417",729,725,"Tue","2017-1-31","8:30:00 PM","7:30:00 PM","OKC","SAS","FSOK",165,"8.4",12,60,NA,"FSSW-SA",150,"6.6","10","62","","NBA TV","","21700725",0.74,494,385,0
"4418",730,726,"Tue","2017-1-31","10:00:00 PM","7:00:00 PM","CHA","POR","FSSE-CHA",150,"0.66",1.3,8.1,10,"CSN-POR",150,"2.8","5","32","50","","","21700726",0,0,0,0
"4419",731,727,"Tue","2017-1-31","10:30:00 PM","7:30:00 PM","DEN","LAL","ASE2",150,"0.82",1.9,13.3,14,"SpecSN/D",150,"2","3","110","160","","","21700727",0,0,0,0
"4420",732,728,"Wed","2017-2-1","7:00:00 PM","7:00:00 PM","IND","ORL","FSI",150,"2.7",4,30,NA,"FSFL",150,"0.7","1","11","15","","","21700728",0,0,0,0
"4421",733,729,"Wed","2017-2-1","7:00:00 PM","7:00:00 PM","MIN","CLE","FSNN-MIN",150,"1.1",2,20,24,"FSO",135,"6.6","11","99","139","ESPN","","21700729",1.4,1474,1191,0
"4422",734,730,"Wed","2017-2-1","7:30:00 PM","7:30:00 PM","TOR","BOS","SN1",NA,"",NA,NA,NA,"CSN-NE",150,"2.8","5","68","85","","SN1","21700730",0,0,0,0
"4423",735,731,"Wed","2017-2-1","7:30:00 PM","7:30:00 PM","NYK","BRK","MSG",150,"2",3,145,163,"YES",150,"0.41","1","29","37","","","21700731",0,0,0,0
"4424",736,732,"Wed","2017-2-1","7:30:00 PM","7:30:00 PM","ATL","MIA","FSSE-ATL",150,"1",2,24,26,"FS-SUN",150,"3.8","6","64","102","","","21700732",0,0,0,0
"4425",737,733,"Wed","2017-2-1","7:30:00 PM","7:30:00 PM","NOP","DET","FSNO",150,"1",2,6,NA,"FSD",135,"1.4","2","27","30","","","21700733",0,0,0,0
"4426",738,734,"Wed","2017-2-1","8:30:00 PM","7:30:00 PM","PHI","DAL","CSN-P",150,"2.7",4,80,107,"FSSW-DAL",150,"1.9","3","50","64","","","21700734",0,0,0,0
"4427",739,735,"Wed","2017-2-1","9:00:00 PM","7:00:00 PM","MEM","DEN","FSSE-MEM",150,"2",3,13,NA,"ASE",150,"0.8","1","12","14","","","21700735",0,0,0,0
"4428",740,736,"Wed","2017-2-1","9:00:00 PM","7:00:00 PM","MIL","UTA","FSNWI",135,"2.1",4,19,NA,"ROOT-RM",150,"4.07","7.9","37.5","","","","21700736",0,0,0,0
"4429",741,737,"Wed","2017-2-1","9:00:00 PM","7:00:00 PM","LAC","PHX","FSNP",165,"0.9",2,50,71,"FSA",165,"1.7","3","31","45","","","21700737",0,0,0,0
"4430",742,738,"Wed","2017-2-1","9:30:00 PM","8:30:00 PM","CHI","OKC","",NA,"",NA,NA,NA,"",NA,"","","","","ESPN","","21700738",1.3,1458,1157,0
"4431",743,739,"Wed","2017-2-1","10:30:00 PM","7:30:00 PM","CHA","GSW","FSSE-CHA",150,"0.63",1.5,7.4,11.7,"CSN-BA",135,"11","19","274","421","","","21700739",0,0,0,0
"4432",744,740,"Thu","2017-2-2","7:00:00 PM","7:00:00 PM","LAL","WAS","SpecSN/D",150,"0.9",2,50,63,"CSN-W",150,"1.6","3","41","59","","","21700740",0,0,0,0
"4433",745,741,"Thu","2017-2-2","8:00:00 PM","7:00:00 PM","ATL","HOU","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700741",1.2,1475,1121,0
"4434",746,742,"Thu","2017-2-2","8:30:00 PM","7:30:00 PM","PHI","SAS","TCN-P",150,"1.3",2,37,45,"FSSW-SA",150,"5.9","9","55","","","","21700742",0,0,0,0
"4435",747,743,"Thu","2017-2-2","10:30:00 PM","7:30:00 PM","GSW","LAC","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700743",1.9,2357,1713,0
"4436",748,744,"Fri","2017-2-3","7:00:00 PM","7:00:00 PM","TOR","ORL","TSN",NA,"",NA,NA,NA,"FSFL",165,"0.9","2","14","23","","TSN","21700744",0,0,0,0
"4437",749,745,"Fri","2017-2-3","7:30:00 PM","7:30:00 PM","IND","BRK","FSI",150,"4.1",7,44,NA,"YES",150,"0.3","1","22","30","","","21700745",0,0,0,0
"4438",750,746,"Fri","2017-2-3","7:30:00 PM","7:30:00 PM","MIN","DET","FSNN-MIN",150,"1.9",4,33,50,"FSD",150,"1.4","2","26","37","","","21700746",0,0,0,0
"4439",751,747,"Fri","2017-2-3","8:00:00 PM","7:00:00 PM","CHI","HOU","CSN-C",180,"2.3",4,80,114,"ROOT-SW",195,"2.5","4","60","83","","","21700747",0,0,0,0
"4440",752,748,"Fri","2017-2-3","8:00:00 PM","7:00:00 PM","MEM","OKC","FSSE-MEM",165,"1.618181818",2.272727273,10,NA,"FSOK",165,"4.854545455","7.727272727","35.09090909","","","","21700748",0,0,0,0
"4441",753,749,"Fri","2017-2-3","8:00:00 PM","8:00:00 PM","LAL","BOS","SpecSN/D",150,"0.4",1,23,36,"CSN-NE",150,"3.1","6","75","106","ESPN","","21700749",1.3,1521,1118,0
"4442",754,750,"Fri","2017-2-3","9:00:00 PM","7:00:00 PM","MIL","DEN","FSNWI",165,"1.9",3,17,NA,"ASE",165,"0.9","2","14","17","","","21700750",0,0,0,0
"4443",755,751,"Fri","2017-2-3","10:30:00 PM","7:30:00 PM","PHX","SAC","FSA",150,"1.1",2,22,33,"CSN-S",150,"2.2","4","30","41","","","21700751",0,0,0,0
"4444",756,752,"Fri","2017-2-3","10:30:00 PM","7:30:00 PM","DAL","POR","FSSW-DAL",150,"0.7",2,20,22,"KGW",150,"4.3","8","49","63","ESPN","","21700752",1,1179,876,0
"4445",757,753,"Sat","2017-2-4","7:00:00 PM","7:00:00 PM","NOP","WAS","FSNO",135,"0.877777778",1.444444444,5.666666667,NA,"CSN-W",135,"1.3","3","32","44","","","21700753",0,0,0,0
"4446",758,754,"Sat","2017-2-4","7:00:00 PM","7:00:00 PM","ORL","ATL","FSFL",135,"0.5",1,8,9,"FSSE-ATL",135,"0.7","1","18","21","","","21700754",0,0,0,0
"4447",759,755,"Sat","2017-2-4","7:00:00 PM","7:00:00 PM","DET","IND","FSD+",135,"1.3",2,25,29,"FSI",135,"3.7","7","40","","","","21700755",0,0,0,0
"4448",760,756,"Sat","2017-2-4","7:30:00 PM","7:30:00 PM","PHI","MIA","CSN-P",150,"1.3",2,39,50,"FS-SUN",195,"2.6","5","45","61","","","21700756",0,0,0,0
"4449",761,757,"Sat","2017-2-4","8:30:00 PM","8:30:00 PM","CLE","NYK","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21700757",1.7,2821,2006,0
"4450",762,758,"Sat","2017-2-4","9:00:00 PM","7:00:00 PM","CHA","UTA","FSSE-CHA",150,"0.52",1.111111111,6.3,7,"ROOT-RM",150,"3.9","8","35.8","","","","21700758",0,0,0,0
"4451",763,759,"Sat","2017-2-4","9:00:00 PM","7:00:00 PM","MIL","PHX","FSNWI",150,"2",4,18,NA,"FSA+",150,"0.7","1","13","19","","","21700759",0,0,0,0
"4452",764,760,"Sat","2017-2-4","9:00:00 PM","8:00:00 PM","DEN","SAS","ASE",135,"0.7",1,12,14,"FSSW-SA",135,"6.9","12","64","","","","21700760",0,0,0,0
"4453",765,761,"Sat","2017-2-4","9:00:00 PM","8:00:00 PM","MEM","MIN","FSSE-MEM",165,"0.872727273",1.272727273,5.454545455,NA,"FSNN-MIN+",165,"0.9","2","15","33","","","21700761",0,0,0,0
"4454",766,762,"Sat","2017-2-4","10:30:00 PM","7:30:00 PM","GSW","SAC","CSN-BA",165,"10.6",21,263,406,"CSN-S",165,"4","8","56","88","","","21700762",0,0,0,0
"4455",769,763,"Sun","2017-2-5","12:00:00 PM","12:00:00 PM","TOR","BRK","SN1",NA,"",NA,NA,NA,"YES",150,"0.3","1","19","25","","SN1","21700763",0,0,0,0
"4456",767,764,"Sun","2017-2-5","2:00:00 PM","2:00:00 PM","LAC","BOS","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21700764",1.3,2079,1558,0
"4457",768,765,"Sun","2017-2-5","3:00:00 PM","2:00:00 PM","POR","OKC","CSN-POR",150,"1.3",3,14,27,"FSOK",150,"6.35","10.9","45.8","","","","21700765",0,0,0,0
"4458",770,766,"Mon","2017-2-6","7:00:00 PM","7:00:00 PM","LAL","NYK","",NA,"",NA,NA,NA,"MSG",150,"1.4","2","105","112","","","21700766",0,0,0,0
"4459",771,767,"Mon","2017-2-6","7:00:00 PM","7:00:00 PM","CLE","WAS","FSO",195,"9.5",15,142,207,"",NA,"","","","","TNT","","21700767",1.4,1730,1247,0
"4460",772,768,"Mon","2017-2-6","7:00:00 PM","7:00:00 PM","OKC","IND","FSOK",150,"7.13",10.7,51.6,NA,"FSI",150,"3.8","6","41","","","","21700768",0,0,0,0
"4461",773,769,"Mon","2017-2-6","7:30:00 PM","7:30:00 PM","LAC","TOR","FSNP",150,"0.3",1,18,22,"TSN",NA,"","","","","","TSN","21700769",0,0,0,0
"4462",774,770,"Mon","2017-2-6","7:30:00 PM","7:30:00 PM","UTA","ATL","ROOT-RM",150,"3.89",7.8,35.9,NA,"FSSE-ATL",135,"1","2","24","29","","","21700770",0,0,0,0
"4463",775,771,"Mon","2017-2-6","7:30:00 PM","7:30:00 PM","PHI","DET","TCN-P",135,"1.2",2,35,49,"FSD",135,"1.68","3","32","43","","","21700771",0,0,0,0
"4464",776,772,"Mon","2017-2-6","8:00:00 PM","7:00:00 PM","PHX","NOP","FSA",150,"1.2",2,24,32,"FSNO",150,"2.01","2.7","13","","","","21700772",0,0,0,0
"4465",777,773,"Mon","2017-2-6","8:00:00 PM","7:00:00 PM","MIA","MIN","FS-SUN",150,"4.1",7,69,90,"FSNN-MIN",150,"1.2","2","20","23","","","21700773",0,0,0,0
"4466",778,774,"Mon","2017-2-6","9:00:00 PM","7:00:00 PM","DAL","DEN","FSSW-DAL",150,"0.8",1,21,21,"ASE",150,"0.9","2","15","19","","","21700774",0,0,0,0
"4467",779,775,"Mon","2017-2-6","9:30:00 PM","8:30:00 PM","SAS","MEM","FSSW-SA",165,"3.2",6,30,NA,"",NA,"","","","","TNT","","21700775",1.1,1308,986,0
"4468",780,776,"Mon","2017-2-6","10:30:00 PM","7:30:00 PM","CHI","SAC","WGN",150,"2.8",6,97,127,"CSN-S",150,"2.1","4","29","49","","","21700776",0,0,0,0
"4469",781,777,"Tue","2017-2-7","7:00:00 PM","7:00:00 PM","BRK","CHA","YES",150,"0.2",0,14,13,"FSSE-CHA",150,"0.88","1.444444444","10.3","14","","","21700777",0,0,0,0
"4470",782,778,"Tue","2017-2-7","8:00:00 PM","7:00:00 PM","ORL","HOU","FSFL",135,"0.6",1,8,13,"ROOT-SW",150,"2.6","4","63","83","NBA TV","","21700778",0.41,266,213,0
"4471",783,779,"Tue","2017-2-7","8:30:00 PM","7:30:00 PM","POR","DAL","CSN-POR",150,"2",4,23,37,"FSSW-DAL",150,"1.2","2","33","35","","","21700779",0,0,0,0
"4472",784,780,"Wed","2017-2-8","7:00:00 PM","7:00:00 PM","SAS","PHI","FSSW-SA",150,"5.8",10,55,NA,"CSN-P",150,"1.4","2","42","48","","","21700780",0,0,0,0
"4473",785,781,"Wed","2017-2-8","7:00:00 PM","7:00:00 PM","CLE","IND","FSO",150,"7.8",12,116,169,"FSI",150,"4.2","7","46","","","","21700781",0,0,0,0
"4474",786,782,"Wed","2017-2-8","7:30:00 PM","7:30:00 PM","WAS","BRK","CSN-W",180,"1.6",3,38,59,"YES",165,"0.1","0","6","6","","","21700782",0,0,0,0
"4475",787,783,"Wed","2017-2-8","7:30:00 PM","7:30:00 PM","DEN","ATL","ASE",135,"0.7",2,12,13,"FSSE-ATL",150,"0.7","1","17","22","","","21700783",0,0,0,0
"4476",788,784,"Wed","2017-2-8","7:30:00 PM","7:30:00 PM","LAL","DET","SpecSN/D",135,"0.89",2,48,73,"FSD",150,"1.4","2","26","31","","","21700784",0,0,0,0
"4477",789,785,"Wed","2017-2-8","8:00:00 PM","7:00:00 PM","MIA","MIL","FS-SUN",150,"4.4",7,75,96,"FSNWI",150,"2.6","4","23","","","","21700785",0,0,0,0
"4478",790,786,"Wed","2017-2-8","8:00:00 PM","7:00:00 PM","PHX","MEM","FSA",165,"1",2,19,30,"FSSE-MEM",165,"2.290909091","3.181818182","14.54545455","","","","21700786",0,0,0,0
"4479",791,787,"Wed","2017-2-8","8:00:00 PM","7:00:00 PM","UTA","NOP","ROOT-RM",150,"3.59",7.2,33.2,NA,"FSNO",150,"1.63","2.4","10.5","","","","21700787",0,0,0,0
"4480",792,788,"Wed","2017-2-8","8:00:00 PM","7:00:00 PM","TOR","MIN","SN1",NA,"",NA,NA,NA,"FSNN-MIN",150,"1.4","2","24","35","","SN1","21700788",0,0,0,0
"4481",793,789,"Wed","2017-2-8","8:00:00 PM","8:00:00 PM","LAC","NYK","FSNP",150,"0.7",1,37,56,"MSG",165,"2.1","3","158","185","ESPN","","21700789",1.3,1541,1129,0
"4482",794,790,"Wed","2017-2-8","10:30:00 PM","7:30:00 PM","CHI","GSW","CSN-C",150,"0.4",1,15,17,"CSN-BA",150,"9.8","18","244","370","ESPN","","21700790",1.6,1958,1413,0
"4483",795,791,"Wed","2017-2-8","10:30:00 PM","7:30:00 PM","BOS","SAC","CSN-NE",150,"1.9",5,47,61,"CSN-S",150,"1.8","3","25","39","","","21700791",0,0,0,0
"4484",796,792,"Thu","2017-2-9","7:00:00 PM","7:00:00 PM","HOU","CHA","ROOT-SW",135,"1.8",3,43,55,"FSSE-CHA",135,"0.788888889","1.222222222","9.222222222","10","","","21700792",0,0,0,0
"4485",797,793,"Thu","2017-2-9","7:00:00 PM","7:00:00 PM","PHI","ORL","CSN-P",165,"1.6",2,48,62,"FSFL",165,"1","2","15","20","","","21700793",0,0,0,0
"4486",798,794,"Thu","2017-2-9","8:00:00 PM","7:00:00 PM","CLE","OKC","",NA,"",NA,NA,NA,"",NA,"","","","","TNT","","21700794",1.8,2106,1597,0
"4487",799,795,"Thu","2017-2-9","8:30:00 PM","7:30:00 PM","UTA","DAL","ROOT-RM",180,"5.275",9.833333333,48.5,NA,"FSSW-DAL",180,"1.2","2","32","39","","","21700795",0,0,0,0
"4488",800,796,"Thu","2017-2-9","10:30:00 PM","7:30:00 PM","BOS","POR","CSN-NE",150,"0.6",2,14,17,"",NA,"","","","","TNT","","21700796",1.1,1314,1004,0
"4489",801,797,"Fri","2017-2-10","7:30:00 PM","7:30:00 PM","MIA","BRK","FS-SUN",150,"3.7",7,62,93,"YES",150,"0.3","1","23","33","","","21700797",0,0,0,0
"4490",802,798,"Fri","2017-2-10","7:30:00 PM","7:30:00 PM","DEN","NYK","ASE",150,"0.8",2,12,14,"MSG",135,"2.2","4","161","219","","","21700798",0,0,0,0
"4491",803,799,"Fri","2017-2-10","7:30:00 PM","7:30:00 PM","SAS","DET","FSSW-SA",135,"6.9",13,65,NA,"FSD",135,"1","2","18","21","","","21700799",0,0,0,0
"4492",804,800,"Fri","2017-2-10","8:00:00 PM","7:00:00 PM","LAL","MIL","SpecSN/D",165,"1.5",3,82,121,"FSNWI",165,"1.6","3","14","","","","21700800",0,0,0,0
"4493",805,801,"Fri","2017-2-10","8:00:00 PM","7:00:00 PM","GSW","MEM","CSN-BA",165,"7.7",17,192,274,"FSSE-MEM",150,"2.61","3.9","16.7","","","","21700801",0,0,0,0
"4494",806,802,"Fri","2017-2-10","8:00:00 PM","7:00:00 PM","NOP","MIN","FSNO",150,"1.48",2.3,9.6,NA,"FSNN-MIN",150,"1.4","3","24","35","","","21700802",0,0,0,0
"4495",807,803,"Fri","2017-2-10","8:00:00 PM","8:00:00 PM","IND","WAS","FSI",150,"2.9",5,31,NA,"CSN-W",150,"0.7","1","16","23","ESPN","","21700803",1,1156,863,0
"4496",808,804,"Fri","2017-2-10","10:30:00 PM","7:30:00 PM","ATL","SAC","FSSE-ATL",165,"0.5",1,13,21,"CSN-S",165,"2.2","4","31","48","","","21700804",0,0,0,0
"4497",809,805,"Fri","2017-2-10","10:30:00 PM","8:30:00 PM","CHI","PHX","WGN",150,"2.2",5,77,98,"FSA",150,"0.9","2","17","23","ESPN","","21700805",1,1163,849,0
"4498",810,806,"Sat","2017-2-11","5:00:00 PM","5:00:00 PM","LAC","CHA","FSNP",165,"0.8",2,45,58,"FSSE-CHA",150,"0.4","1","4","6","","","21700806",0,0,0,0
"4499",811,807,"Sat","2017-2-11","7:00:00 PM","7:00:00 PM","MIL","IND","FSNWI",150,"1.7",3,16,NA,"FSI",150,"3.3","6","36","","","","21700807",0,0,0,0
"4500",812,808,"Sat","2017-2-11","7:30:00 PM","7:30:00 PM","MIA","PHI","FS-SUN",165,"3.1",6,53,70,"CSN-P",165,"2","3","58","89","","","21700808",0,0,0,0
"4501",813,809,"Sat","2017-2-11","7:30:00 PM","7:30:00 PM","DEN","CLE","ASE",150,"0.4",1,7,18,"FSO",135,"8.2","15","123","194","","","21700809",0,0,0,0
"4502",815,810,"Sat","2017-2-11","9:00:00 PM","8:00:00 PM","PHX","HOU","FSA",150,"0.9",2,16,25,"ROOT-SW",150,"1.3","2","32","39","","","21700810",0,0,0,0
"4503",814,811,"Sat","2017-2-11","8:30:00 PM","7:30:00 PM","GSW","OKC","",NA,"",NA,NA,NA,"",NA,"","","","","ABC","","21700811",3.4,6036,4000,0
"4504",816,812,"Sat","2017-2-11","9:00:00 PM","8:00:00 PM","ORL","DAL","FSFL",135,"0.3",1,4,5,"FSSW-DAL",150,"0.8","1","20","25","","","21700812",0,0,0,0
