Season,Home,Away,Date,Attendance,Capacity
2016,SAS,ORL,2016-11-29,18418,18418
2016,UTA,HOU,2016-11-29,19911,19911
2016,DEN,MIA,2016-11-30,11471,19718
2016,MIN,NYK,2016-11-30,13987,19356
2016,PHX,ATL,2016-11-30,15909,18055
2016,BOS,DET,2016-11-30,17338,18624
2016,OKC,WAS,2016-11-30,18203,18203
2016,POR,IND,2016-11-30,19107,19393
2016,DAL,SAS,2016-11-30,19245,19200
2016,TOR,MEM,2016-11-30,19800,19800
2016,CHI,LAL,2016-11-30,21773,20917
2016,BRK,MIL,2016-12-01,12675,17732
2016,MEM,ORL,2016-12-01,13344,18119
2016,CHA,DAL,2016-12-01,14471,19077
2016,UTA,MIA,2016-12-01,19073,19911
2016,GSW,HOU,2016-12-01,19596,19596
2016,CLE,LAC,2016-12-01,20562,20562
2016,PHI,ORL,2016-12-02,13711,20432
2016,ATL,DET,2016-12-02,15500,18047
2016,DEN,HOU,2016-12-02,15549,19718
2016,NOP,LAC,2016-12-02,16538,16903
2016,SAS,WAS,2016-12-02,18418,18418
2016,BOS,SAC,2016-12-02,18624,18624
2016,TOR,LAL,2016-12-02,19800,19800
2016,NYK,MIN,2016-12-02,19812,19812
2016,CHI,CLE,2016-12-02,21775,20917
2016,MIL,BRK,2016-12-03,15565,18717
2016,CHA,MIN,2016-12-03,16982,19077
2016,MEM,LAL,2016-12-03,17017,18119
2016,PHI,BOS,2016-12-03,17063,20432
2016,POR,MIA,2016-12-03,19393,19393
2016,GSW,PHX,2016-12-03,19596,19596
2016,TOR,ATL,2016-12-03,19800,19800
2016,DAL,CHI,2016-12-03,19857,19200
2016,UTA,DEN,2016-12-03,19911,19911
2016,DET,ORL,2016-12-04,15206,21012
2016,OKC,NOP,2016-12-04,18203,18203
2016,LAC,IND,2016-12-04,19060,19060
2016,NYK,SAC,2016-12-04,19812,19812
2016,PHI,DEN,2016-12-05,11815,20432
2016,BRK,WAS,2016-12-05,12529,17732
2016,NOP,MEM,2016-12-05,13795,16903
2016,MIL,SAS,2016-12-05,14256,18717
2016,ATL,OKC,2016-12-05,14654,18047
2016,HOU,BOS,2016-12-05,15730,18055
2016,LAL,UTA,2016-12-05,18279,18997
2016,DAL,CHA,2016-12-05,19228,19200
2016,GSW,IND,2016-12-05,19596,19596
2016,TOR,CLE,2016-12-05,19800,19800
2016,CHI,POR,2016-12-05,21351,20917
2016,WAS,ORL,2016-12-06,12116,20356
2016,MIN,SAS,2016-12-06,12585,19356
2016,MEM,PHI,2016-12-06,13521,18119
2016,DET,CHI,2016-12-06,14305,21012
2016,UTA,PHX,2016-12-06,18997,19911
2016,MIA,NYK,2016-12-06,19610,19600
2016,ATL,MIA,2016-12-07,11326,18047
2016,MIL,POR,2016-12-07,14033,18717
2016,BRK,DEN,2016-12-07,14159,17732
2016,CHA,DET,2016-12-07,15141,19077
2016,HOU,LAL,2016-12-07,16141,18055
2016,ORL,BOS,2016-12-07,17009,18846
2016,PHX,IND,2016-12-07,17452,18055
2016,LAC,GSW,2016-12-07,19239,19060
2016,DAL,SAC,2016-12-07,19711,19200
2016,NYK,CLE,2016-12-07,19812,19812
2016,WAS,DEN,2016-12-08,12645,20356
2016,NOP,PHI,2016-12-08,14158,16903
2016,MEM,POR,2016-12-08,14317,18119
2016,TOR,MIN,2016-12-08,19800,19800
2016,UTA,GSW,2016-12-08,19911,19911
2016,CHI,SAS,2016-12-08,21489,20917
2016,MIN,DET,2016-12-09,14109,19356
2016,CHA,ORL,2016-12-09,15707,19077
2016,MIL,ATL,2016-12-09,16289,18717
2016,SAC,NYK,2016-12-09,17608,17608
2016,OKC,HOU,2016-12-09,18203,18203
2016,BOS,TOR,2016-12-09,18624,18624
2016,LAL,PHX,2016-12-09,18997,18997
2016,DAL,IND,2016-12-09,19486,19200
2016,CLE,MIA,2016-12-09,20562,20562
2016,WAS,MIL,2016-12-10,14816,20356
2016,HOU,DAL,2016-12-10,15761,18055
2016,IND,POR,2016-12-10,16211,17923
2016,ORL,DEN,2016-12-10,17010,18846
2016,MEM,GSW,2016-12-10,18119,18119
2016,SAS,BRK,2016-12-10,18418,18418
2016,LAC,NOP,2016-12-10,19060,19060
2016,UTA,SAC,2016-12-10,19331,19911
2016,CLE,CHA,2016-12-10,20562,20562
2016,CHI,MIA,2016-12-10,21450,20917
2016,DET,PHI,2016-12-11,7244,21012
2016,PHX,NOP,2016-12-11,16949,18055
2016,OKC,BOS,2016-12-11,18203,18203
2016,MIN,GSW,2016-12-11,18452,19356
2016,LAL,NYK,2016-12-11,18997,18997
2016,HOU,BRK,2016-12-12,13619,18055
2016,IND,CHA,2016-12-12,14138,17923
2016,SAC,LAL,2016-12-12,17608,17608
2016,LAC,POR,2016-12-12,19060,19060
2016,DAL,DEN,2016-12-12,19425,19200
2016,MIA,WAS,2016-12-12,19600,19600
2016,TOR,MIL,2016-12-12,19800,19800
2016,ATL,ORL,2016-12-13,13585,18047
2016,PHX,NYK,2016-12-13,16429,18055
2016,NOP,GSW,2016-12-13,17789,16903
2016,POR,OKC,2016-12-13,19505,19393
2016,CLE,MEM,2016-12-13,20562,20562
2016,CHI,MIN,2016-12-13,21146,20917
2016,WAS,CHA,2016-12-14,13447,20356
2016,HOU,SAC,2016-12-14,15039,18055
2016,PHI,TOR,2016-12-14,16192,20432
2016,MEM,CLE,2016-12-14,17449,18119
2016,BRK,LAL,2016-12-14,17732,17732
2016,SAS,BOS,2016-12-14,18418,18418
2016,ORL,LAC,2016-12-14,18846,18846
2016,MIA,IND,2016-12-14,19600,19600
2016,DAL,DET,2016-12-14,19687,19200
2016,UTA,OKC,2016-12-14,19911,19911
2016,DEN,POR,2016-12-15,10022,19718
2016,NOP,IND,2016-12-15,15472,16903
2016,MIL,CHI,2016-12-15,16704,18717
2016,PHX,SAS,2016-12-15,17165,18055
2016,GSW,NYK,2016-12-15,19596,19596
2016,WAS,DET,2016-12-16,15573,20356
2016,MEM,SAC,2016-12-16,15987,18119
2016,HOU,NOP,2016-12-16,16728,18055
2016,ORL,BRK,2016-12-16,17668,18846
2016,BOS,CHA,2016-12-16,18624,18624
2016,UTA,DAL,2016-12-16,18721,19911
2016,MIA,LAC,2016-12-16,19600,19600
2016,TOR,ATL,2016-12-16,19800,19800
2016,PHI,LAL,2016-12-16,20491,20432
2016,CHI,MIL,2016-12-16,21324,20917
2016,DEN,NYK,2016-12-17,12042,19718
2016,MIN,HOU,2016-12-17,14689,19356
2016,DET,IND,2016-12-17,15231,21012
2016,ATL,CHA,2016-12-17,17918,18047
2016,OKC,PHX,2016-12-17,18203,18203
2016,GSW,POR,2016-12-17,19596,19596
2016,CLE,LAL,2016-12-17,20562,20562
2016,MEM,UTA,2016-12-18,15862,18119
2016,PHI,BRK,2016-12-18,16460,20432
2016,ORL,TOR,2016-12-18,17251,18846
2016,WAS,LAC,2016-12-18,17380,20356
2016,SAS,NOP,2016-12-18,18615,18418
2016,DAL,SAC,2016-12-18,19504,19200
2016,MIA,BOS,2016-12-18,19600,19600
2016,MIN,PHX,2016-12-19,12008,19356
2016,DEN,DAL,2016-12-19,12581,19718
2016,IND,WAS,2016-12-19,17686,17923
2016,OKC,ATL,2016-12-19,18203,18203
2016,CHI,DET,2016-12-19,21400,20917
2016,PHI,NOP,2016-12-20,16322,20432
2016,MEM,BOS,2016-12-20,16519,18119
2016,MIL,CLE,2016-12-20,17053,18717
2016,SAC,POR,2016-12-20,17608,17608
2016,HOU,SAS,2016-12-20,18055,18055
2016,LAC,DEN,2016-12-20,19060,19060
2016,CHA,LAL,2016-12-20,19093,19077
2016,GSW,UTA,2016-12-20,19596,19596
2016,MIA,ORL,2016-12-20,19600,19600
2016,TOR,BRK,2016-12-20,19800,19800
2016,NYK,IND,2016-12-20,19812,19812
2016,DET,MEM,2016-12-21,16033,21012
2016,NOP,OKC,2016-12-21,16375,16903
2016,ATL,MIN,2016-12-21,17578,18047
2016,PHX,HOU,2016-12-21,18055,18055
2016,UTA,SAC,2016-12-21,19195,19911
2016,POR,DAL,2016-12-21,19393,19393
2016,CLE,MIL,2016-12-21,20562,20562
2016,CHI,WAS,2016-12-21,21358,20917
2016,IND,BOS,2016-12-22,17577,17923
2016,BRK,GSW,2016-12-22,17732,17732
2016,LAC,SAS,2016-12-22,19060,19060
2016,MIA,LAL,2016-12-22,19712,19600
2016,NYK,ORL,2016-12-22,19812,19812
2016,MIN,SAC,2016-12-23,13288,19356
2016,DEN,ATL,2016-12-23,13823,19718
2016,MIL,WAS,2016-12-23,15921,18717
2016,NOP,MIA,2016-12-23,16322,16903
2016,PHX,PHI,2016-12-23,16535,18055
2016,MEM,HOU,2016-12-23,17454,18119
2016,BOS,OKC,2016-12-23,18624,18624
2016,ORL,LAL,2016-12-23,18846,18846
2016,LAC,DAL,2016-12-23,19060,19060
2016,CHA,CHI,2016-12-23,19249,19077
2016,POR,SAS,2016-12-23,19393,19393
2016,UTA,TOR,2016-12-23,19911,19911
2016,CLE,BRK,2016-12-23,20562,20562
2016,DET,GSW,2016-12-23,21012,21012
2016,OKC,MIN,2016-12-25,18203,18203
2016,SAS,CHI,2016-12-25,18428,18418
2016,LAL,LAC,2016-12-25,18997,18997
2016,NYK,BOS,2016-12-25,19812,19812
2016,CLE,GSW,2016-12-25,20562,20562
2016,MIN,ATL,2016-12-26,15617,19356
2016,NOP,DAL,2016-12-26,15764,16903
2016,WAS,MIL,2016-12-26,15773,20356
2016,ORL,MEM,2016-12-26,17104,18846
2016,SAC,PHI,2016-12-26,17608,17608
2016,BRK,CHA,2016-12-26,17732,17732
2016,HOU,PHX,2016-12-26,18055,18055
2016,DET,CLE,2016-12-26,18123,21012
2016,LAC,DEN,2016-12-26,19060,19060
2016,POR,TOR,2016-12-26,19393,19393
2016,CHI,IND,2016-12-26,21922,20917
2016,BOS,MEM,2016-12-27,18624,18624
2016,LAL,UTA,2016-12-27,18997,18997
2016,MIA,OKC,2016-12-27,19977,19600
2016,DAL,HOU,2016-12-27,20425,19200
2016,DEN,MIN,2016-12-28,15093,19718
2016,WAS,IND,2016-12-28,16172,20356
2016,NOP,LAC,2016-12-28,16647,16903
2016,DET,MIL,2016-12-28,17222,21012
2016,ORL,CHA,2016-12-28,18273,18846
2016,SAS,PHX,2016-12-28,18418,18418
2016,ATL,NYK,2016-12-28,19066,18047
2016,GSW,TOR,2016-12-28,19596,19596
2016,POR,SAC,2016-12-28,19665,19393
2016,CHI,BRK,2016-12-28,21957,20917
2016,PHX,TOR,2016-12-29,18055,18055
2016,MEM,OKC,2016-12-29,18119,18119
2016,LAL,DAL,2016-12-29,18997,18997
2016,CHA,MIA,2016-12-29,19471,19077
2016,UTA,PHI,2016-12-29,19911,19911
2016,CLE,BOS,2016-12-29,20562,20562
2016,DEN,PHI,2016-12-30,13619,19718
2016,WAS,BRK,2016-12-30,16461,20356
2016,MIN,MIL,2016-12-30,17779,19356
2016,IND,CHI,2016-12-30,17923,17923
2016,HOU,LAC,2016-12-30,18055,18055
2016,NOP,NYK,2016-12-30,18124,16903
2016,SAS,POR,2016-12-30,18418,18418
2016,BOS,MIA,2016-12-30,18624,18624
2016,ATL,DET,2016-12-30,19009,18047
2016,GSW,DAL,2016-12-30,19596,19596
2016,SAC,MEM,2016-12-31,17608,17608
2016,HOU,NYK,2016-12-31,18055,18055
2016,OKC,LAC,2016-12-31,18203,18203
2016,CHA,CLE,2016-12-31,19519,19077
2016,UTA,PHX,2016-12-31,19911,19911
2016,CHI,MIL,2016-12-31,21838,20917
2016,MIN,POR,2017-1-01,15804,19356
2016,IND,ORL,2017-1-01,17530,17923
2016,ATL,SAS,2017-1-01,18088,18047
2016,LAL,TOR,2017-1-01,18997,18997
2016,MIA,DET,2017-1-01,19844,19600
2016,BRK,UTA,2017-1-02,15634,17732
2016,HOU,WAS,2017-1-02,16569,18055
2016,MIL,OKC,2017-1-02,17423,18717
2016,LAC,PHX,2017-1-02,19060,19060
2016,GSW,DEN,2017-1-02,19596,19596
2016,NYK,ORL,2017-1-02,19812,19812
2016,CLE,NOP,2017-1-02,20562,20562
2016,CHI,CHA,2017-1-02,21612,20917
2016,DEN,SAC,2017-1-03,11018,19718
2016,DET,IND,2017-1-03,13435,21012
2016,PHX,MIA,2017-1-03,16772,18055
2016,PHI,MIN,2017-1-03,17124,20432
2016,SAS,TOR,2017-1-03,18418,18418
2016,BOS,UTA,2017-1-03,18624,18624
2016,LAL,MEM,2017-1-03,18997,18997
2016,DAL,WAS,2017-1-03,19318,19200
2016,SAC,MIA,2017-1-04,17608,17608
2016,CHA,OKC,2017-1-04,18418,19077
2016,ORL,ATL,2017-1-04,18846,18846
2016,LAC,MEM,2017-1-04,19060,19060
2016,GSW,POR,2017-1-04,19596,19596
2016,NYK,MIL,2017-1-04,19812,19812
2016,CLE,CHI,2017-1-04,20562,20562
2016,DET,CHA,2017-1-05,13723,21012
2016,DEN,SAS,2017-1-05,14391,19718
2016,NOP,ATL,2017-1-05,15003,16903
2016,IND,BRK,2017-1-05,16421,17923
2016,HOU,OKC,2017-1-05,18055,18055
2016,POR,LAL,2017-1-05,19403,19393
2016,DAL,PHX,2017-1-05,19570,19200
2016,TOR,UTA,2017-1-05,19800,19800
2016,SAC,LAC,2017-1-06,17608,17608
2016,BRK,CLE,2017-1-06,17732,17732
2016,BOS,PHI,2017-1-06,18624,18624
2016,WAS,MIN,2017-1-06,18686,20356
2016,MIL,NYK,2017-1-06,18717,18717
2016,LAL,MIA,2017-1-06,18997,18997
2016,ORL,HOU,2017-1-06,19272,18846
2016,GSW,MEM,2017-1-06,19596,19596
2016,MIN,UTA,2017-1-07,13945,19356
2016,IND,NYK,2017-1-07,17367,17923
2016,OKC,DEN,2017-1-07,18203,18203
2016,SAS,CHA,2017-1-07,18418,18418
2016,BOS,NOP,2017-1-07,18624,18624
2016,DAL,ATL,2017-1-07,19655,19200
2016,CHI,TOR,2017-1-07,21195,20917
2016,POR,DET,2017-1-08,13506,19393
2016,MIL,WAS,2017-1-08,15311,18717
2016,MEM,UTA,2017-1-08,16112,18119
2016,BRK,PHI,2017-1-08,16123,17732
2016,SAC,GSW,2017-1-08,17608,17608
2016,PHX,CLE,2017-1-08,18055,18055
2016,LAL,ORL,2017-1-08,18997,18997
2016,LAC,MIA,2017-1-08,19060,19060
2016,TOR,HOU,2017-1-08,19800,19800
2016,MIN,DAL,2017-1-09,9625,19356
2016,NYK,NOP,2017-1-09,19812,19812
2016,CHI,OKC,2017-1-09,21923,20917
2016,BRK,ATL,2017-1-10,13279,17732
2016,WAS,CHI,2017-1-10,14361,20356
2016,HOU,CHA,2017-1-10,16196,18055
2016,SAC,DET,2017-1-10,17608,17608
2016,SAS,MIL,2017-1-10,18418,18418
2016,LAL,POR,2017-1-10,18483,18997
2016,GSW,MIA,2017-1-10,19596,19596
2016,TOR,BOS,2017-1-10,19800,19800
2016,UTA,CLE,2017-1-10,19911,19911
2016,MIN,HOU,2017-1-11,13858,19356
2016,OKC,MEM,2017-1-11,18203,18203
2016,BOS,WAS,2017-1-11,18624,18624
2016,PHI,NYK,2017-1-11,18755,20432
2016,LAC,ORL,2017-1-11,19060,19060
2016,POR,CLE,2017-1-11,19393,19393
2016,BRK,NOP,2017-1-12,14352,17732
2016,SAS,LAL,2017-1-12,18418,18418
2016,DEN,IND,2017-1-12,18689,19718
2016,GSW,DET,2017-1-12,19596,19596
2016,NYK,CHI,2017-1-12,19812,19812
2016,PHX,DAL,2017-1-12,19874,18055
2016,MIN,OKC,2017-1-13,16644,19356
2016,MIL,MIA,2017-1-13,17483,18717
2016,SAC,CLE,2017-1-13,17608,17608
2016,HOU,MEM,2017-1-13,18055,18055
2016,PHI,CHA,2017-1-13,18215,20432
2016,ATL,BOS,2017-1-13,18216,18047
2016,POR,ORL,2017-1-13,19344,19393
2016,TOR,BRK,2017-1-13,19800,19800
2016,UTA,DET,2017-1-13,19911,19911
2016,WAS,PHI,2017-1-14,17880,20356
2016,LAC,LAL,2017-1-14,19060,19060
2016,UTA,ORL,2017-1-14,19911,19911
2016,PHX,SAS,2017-1-14,20532,18055
2016,CHI,NOP,2017-1-14,21916,20917
2016,ATL,MIL,2017-1-15,14231,18047
2016,SAC,OKC,2017-1-15,17608,17608
2016,BRK,HOU,2017-1-15,17732,17732
2016,MEM,CHI,2017-1-15,18119,18119
2016,LAL,DET,2017-1-15,18997,18997
2016,DAL,MIN,2017-1-15,19655,19200
2016,TOR,NYK,2017-1-15,19800,19800
2016,DEN,ORL,2017-1-16,11217,19718
2016,MIL,PHI,2017-1-16,13261,18717
2016,IND,NOP,2017-1-16,15525,17923
2016,PHX,UTA,2017-1-16,16767,18055
2016,WAS,POR,2017-1-16,17395,20356
2016,BOS,CHA,2017-1-16,18624,18624
2016,LAC,OKC,2017-1-16,19060,19060
2016,GSW,CLE,2017-1-16,19596,19596
2016,NYK,ATL,2017-1-16,19812,19812
2016,BRK,TOR,2017-1-17,12874,17732
2016,LAL,DEN,2017-1-17,18412,18997
2016,SAS,MIN,2017-1-17,18418,18418
2016,MIA,HOU,2017-1-17,19600,19600
2016,CHI,DAL,2017-1-17,21294,20917
2016,WAS,MEM,2017-1-18,15079,20356
2016,DET,ATL,2017-1-18,15159,21012
2016,CHA,POR,2017-1-18,15451,19077
2016,HOU,MIL,2017-1-18,15782,18055
2016,NOP,ORL,2017-1-18,15818,16903
2016,PHI,TOR,2017-1-18,17223,20432
2016,SAC,IND,2017-1-18,17608,17608
2016,BOS,NYK,2017-1-18,18624,18624
2016,GSW,OKC,2017-1-18,19596,19596
2016,SAS,DEN,2017-1-19,18418,18418
2016,LAC,MIN,2017-1-19,19060,19060
2016,MIA,DAL,2017-1-19,19600,19600
2016,NYK,WAS,2017-1-19,19812,19812
2016,CLE,PHX,2017-1-19,20562,20562
2016,ATL,CHI,2017-1-20,16328,18047
2016,MEM,SAC,2017-1-20,16991,18119
2016,NOP,BRK,2017-1-20,17004,16903
2016,HOU,GSW,2017-1-20,18055,18055
2016,CHA,TOR,2017-1-20,18378,19077
2016,LAL,IND,2017-1-20,18997,18997
2016,ORL,MIL,2017-1-20,19307,18846
2016,DAL,UTA,2017-1-20,19421,19200
2016,PHI,POR,2017-1-20,19476,20432
2016,ATL,PHI,2017-1-21,15116,18047
2016,DEN,LAC,2017-1-21,16056,19718
2016,MEM,HOU,2017-1-21,18119,18119
2016,DET,WAS,2017-1-21,18231,21012
2016,CHA,BRK,2017-1-21,18583,19077
2016,BOS,POR,2017-1-21,18624,18624
2016,MIA,MIL,2017-1-21,19600,19600
2016,NYK,PHX,2017-1-21,19812,19812
2016,UTA,IND,2017-1-21,19911,19911
2016,CLE,SAS,2017-1-21,20562,20562
2016,CHI,SAC,2017-1-21,21606,20917
2016,MIN,DEN,2017-1-22,12788,19356
2016,ORL,GSW,2017-1-22,18846,18846
2016,DAL,LAL,2017-1-22,19484,19200
2016,TOR,PHX,2017-1-22,19800,19800
2016,ATL,LAC,2017-1-23,12853,18047
2016,MIL,HOU,2017-1-23,14016,18717
2016,DET,SAC,2017-1-23,14017,21012
2016,CHA,WAS,2017-1-23,15285,19077
2016,IND,NYK,2017-1-23,16015,17923
2016,BRK,SAS,2017-1-23,16643,17732
2016,NOP,CLE,2017-1-23,17758,16903
2016,MIA,GSW,2017-1-23,19600,19600
2016,UTA,OKC,2017-1-23,19911,19911
2016,DEN,UTA,2017-1-24,10867,19718
2016,WAS,BOS,2017-1-24,16387,20356
2016,PHX,MIN,2017-1-24,17241,18055
2016,PHI,LAC,2017-1-24,17591,20432
2016,ORL,CHI,2017-1-24,18846,18846
2016,TOR,SAS,2017-1-24,19800,19800
2016,MIL,PHI,2017-1-25,13663,18717
2016,BRK,MIA,2017-1-25,14929,17732
2016,NOP,OKC,2017-1-25,15277,16903
2016,MEM,TOR,2017-1-25,15904,18119
2016,BOS,HOU,2017-1-25,18624,18624
2016,POR,LAL,2017-1-25,19393,19393
2016,CHA,GSW,2017-1-25,19639,19077
2016,DAL,NYK,2017-1-25,19750,19200
2016,CLE,SAC,2017-1-25,20562,20562
2016,CHI,ATL,2017-1-25,21445,20917
2016,DEN,PHX,2017-1-26,12231,19718
2016,MIN,IND,2017-1-26,14862,19356
2016,OKC,DAL,2017-1-26,18203,18203
2016,UTA,LAL,2017-1-26,19911,19911
2016,ATL,WAS,2017-1-27,16968,18047
2016,IND,SAC,2017-1-27,17522,17923
2016,NOP,SAS,2017-1-27,17757,16903
2016,BOS,ORL,2017-1-27,18624,18624
2016,POR,MEM,2017-1-27,19558,19393
2016,TOR,MIL,2017-1-27,19800,19800
2016,NYK,CHA,2017-1-27,19812,19812
2016,CLE,BRK,2017-1-27,20562,20562
2016,PHI,HOU,2017-1-27,20588,20432
2016,CHI,MIA,2017-1-27,22082,20917
2016,MIN,BRK,2017-1-28,14798,19356
2016,PHX,DEN,2017-1-28,18055,18055
2016,CHA,SAC,2017-1-28,18597,19077
2016,MIL,BOS,2017-1-28,18717,18717
2016,GSW,LAC,2017-1-28,19596,19596
2016,MIA,DET,2017-1-28,19600,19600
2016,UTA,MEM,2017-1-28,19911,19911
2016,ATL,NYK,2017-1-29,13643,18047
2016,NOP,WAS,2017-1-29,16779,16903
2016,IND,HOU,2017-1-29,17923,17923
2016,SAS,DAL,2017-1-29,18418,18418
2016,POR,GSW,2017-1-29,19393,19393
2016,TOR,ORL,2017-1-29,19800,19800
2016,CLE,OKC,2017-1-29,20562,20562
2016,CHI,PHI,2017-1-29,21606,20917
2016,MIN,ORL,2017-1-30,11124,19356
2016,PHI,SAC,2017-1-30,15840,20432
2016,PHX,MEM,2017-1-30,16332,18055
2016,BOS,DET,2017-1-30,18188,18624
2016,MIA,BRK,2017-1-30,19600,19600
2016,DAL,CLE,2017-1-30,20202,19200
2016,HOU,SAC,2017-1-31,15187,18055
2016,WAS,NYK,2017-1-31,16683,20356
2016,SAS,OKC,2017-1-31,18418,18418
2016,LAL,DEN,2017-1-31,18997,18997
2016,POR,CHA,2017-1-31,19393,19393
2016,TOR,NOP,2017-1-31,19800,19800
2016,DEN,MEM,2017-2-01,12020,19718
2016,DET,NOP,2017-2-01,14262,21012
2016,PHX,LAC,2017-2-01,16191,18055
2016,ORL,IND,2017-2-01,16662,18846
2016,BRK,NYK,2017-2-01,17732,17732
2016,OKC,CHI,2017-2-01,18203,18203
2016,BOS,TOR,2017-2-01,18624,18624
2016,DAL,PHI,2017-2-01,19263,19200
2016,GSW,CHA,2017-2-01,19596,19596
2016,MIA,ATL,2017-2-01,19600,19600
2016,UTA,MIL,2017-2-01,19694,19911
2016,CLE,MIN,2017-2-01,20562,20562
2016,HOU,ATL,2017-2-02,15602,18055
2016,WAS,LAL,2017-2-02,16473,20356
2016,SAS,PHI,2017-2-02,18418,18418
2016,LAC,GSW,2017-2-02,19385,19060
2016,BRK,IND,2017-2-03,14557,17732
2016,DET,MIN,2017-2-03,16934,21012
2016,ORL,TOR,2017-2-03,17141,18846
2016,SAC,PHX,2017-2-03,17608,17608
2016,HOU,CHI,2017-2-03,18055,18055
2016,OKC,MEM,2017-2-03,18203,18203
2016,BOS,LAL,2017-2-03,18624,18624
2016,DEN,MIL,2017-2-03,18792,19718
2016,POR,DAL,2017-2-03,19393,19393
2016,MIN,MEM,2017-2-04,15081,19356
2016,ATL,ORL,2017-2-04,16691,18047
2016,PHX,MIL,2017-2-04,17192,18055
2016,SAC,GSW,2017-2-04,17608,17608
2016,IND,DET,2017-2-04,17660,17923
2016,SAS,DEN,2017-2-04,18418,18418
2016,WAS,NOP,2017-2-04,19651,20356
2016,MIA,PHI,2017-2-04,19754,19600
2016,NYK,CLE,2017-2-04,19812,19812
2016,UTA,CHA,2017-2-04,19911,19911
2016,BRK,TOR,2017-2-05,14245,17732
2016,OKC,POR,2017-2-05,18203,18203
2016,BOS,LAC,2017-2-05,18624,18624
2016,MIN,MIA,2017-2-06,12502,19356
2016,DEN,DAL,2017-2-06,13047,19718
2016,ATL,UTA,2017-2-06,13126,18047
2016,DET,PHI,2017-2-06,14731,21012
2016,NOP,PHX,2017-2-06,15888,16903
2016,IND,OKC,2017-2-06,16123,17923
2016,MEM,SAS,2017-2-06,16708,18119
2016,SAC,CHI,2017-2-06,17608,17608
2016,TOR,LAC,2017-2-06,19800,19800
2016,NYK,LAL,2017-2-06,19812,19812
2016,WAS,CLE,2017-2-06,20356,20356
2016,CHA,BRK,2017-2-07,15322,19077
2016,HOU,ORL,2017-2-07,15514,18055
2016,DAL,POR,2017-2-07,19326,19200
2016,BRK,WAS,2017-2-08,13179,17732
2016,MIN,TOR,2017-2-08,13832,19356
2016,MIL,MIA,2017-2-08,14211,18717
2016,ATL,DEN,2017-2-08,14222,18047
2016,NOP,UTA,2017-2-08,14508,16903
2016,DET,LAL,2017-2-08,15121,21012
2016,MEM,PHX,2017-2-08,16044,18119
2016,IND,CLE,2017-2-08,17580,17923
2016,SAC,BOS,2017-2-08,17608,17608
2016,PHI,SAS,2017-2-08,19233,20432
2016,GSW,CHI,2017-2-08,19596,19596
2016,NYK,LAC,2017-2-08,19812,19812
2016,CHA,HOU,2017-2-09,16270,19077
2016,ORL,PHI,2017-2-09,17829,18846
2016,OKC,CLE,2017-2-09,18203,18203
2016,POR,BOS,2017-2-09,19393,19393
2016,DAL,UTA,2017-2-09,19883,19200
2016,BRK,MIA,2017-2-10,15382,17732
2016,MIN,NOP,2017-2-10,16093,19356
2016,MIL,LAL,2017-2-10,16380,18717
2016,DET,SAS,2017-2-10,17222,21012
2016,SAC,ATL,2017-2-10,17608,17608
2016,PHX,CHI,2017-2-10,18055,18055
2016,MEM,GSW,2017-2-10,18119,18119
2016,WAS,IND,2017-2-10,19503,20356
2016,NYK,DEN,2017-2-10,19812,19812
2016,IND,MIL,2017-2-11,17923,17923
2016,HOU,PHX,2017-2-11,18055,18055
2016,OKC,GSW,2017-2-11,18203,18203
2016,CHA,LAC,2017-2-11,19483,19077
2016,UTA,BOS,2017-2-11,19911,19911
2016,DAL,ORL,2017-2-11,20052,19200
2016,CLE,DEN,2017-2-11,20562,20562
2016,PHI,MIA,2017-2-11,20698,20432
2016,SAC,NOP,2017-2-12,17608,17608
2016,MIN,CHI,2017-2-12,19356,19356
2016,TOR,DET,2017-2-12,19800,19800
2016,NYK,SAS,2017-2-12,19812,19812
2016,MIL,DET,2017-2-13,13397,18717
2016,BRK,MEM,2017-2-13,13597,17732
2016,IND,SAS,2017-2-13,15203,17923
2016,CHA,PHI,2017-2-13,15775,19077
2016,PHX,NOP,2017-2-13,16321,18055
2016,POR,ATL,2017-2-13,19475,19393
2016,UTA,LAC,2017-2-13,19521,19911
2016,MIA,ORL,2017-2-13,19600,19600
2016,DEN,GSW,2017-2-13,19941,19718
2016,DAL,BOS,2017-2-13,20159,19200
2016,WAS,OKC,2017-2-13,20356,20356
2016,MIN,CLE,2017-2-14,17738,19356
2016,LAL,SAC,2017-2-14,19997,18997
2016,CHI,TOR,2017-2-14,21220,20917
2016,DET,DAL,2017-2-15,13549,21012
2016,DEN,MIN,2017-2-15,13924,19718
2016,MEM,NOP,2017-2-15,16145,18119
2016,BRK,MIL,2017-2-15,16182,17732
2016,HOU,MIA,2017-2-15,16967,18055
2016,ORL,SAS,2017-2-15,17101,18846
2016,PHX,LAL,2017-2-15,18055,18055
2016,OKC,NYK,2017-2-15,18203,18203
2016,BOS,PHI,2017-2-15,18624,18624
2016,LAC,ATL,2017-2-15,19060,19060
2016,UTA,POR,2017-2-15,19590,19911
2016,GSW,SAC,2017-2-15,19596,19596
2016,TOR,CHA,2017-2-15,19800,19800
2016,CLE,IND,2017-2-15,20562,20562
2016,IND,WAS,2017-2-16,17233,17923
2016,CHI,BOS,2017-2-16,21866,20917
2016,DET,CHA,2017-2-23,14913,21012
